ProviderID,Name,Address,City,State,Zipcode,County,Type,PatientVolume,Rating,Emergency Department Volume (EDV),LeftBeforeBeingSeen,Percent_LeftBeforeBeingSeen,DoortoDiagnosis,Time_DoortoDiagnosis,Time_DoortoAdmittedtoHospital,Time_DoortoDischarge,Percent_StrokeCTScanwithin45mins ,Time_HeartAttackECG,Time_BrokenBonesPainMedication
100238,NORTHSIDE HOSPITAL,6000 49TH ST N,SAINT PETERSBURG,FL,33709,"PINELLAS COUNTY, FL",For-Profit,Medium,2,Medium,1 Percent to 4 Percent,1,No Delay,9,248,150,,,40
100240,UMHC - BASCOM PALMER EYE INSTITUTE,900 NW 17TH ST,MIAMI,FL,33136,"MIAMI-DADE COUNTY, FL",Non-Profit,Medium,,Medium,1 Percent to 4 Percent,2,Severe Delay,110,,143,,,
100242,GULF COAST REGIONAL MEDICAL CENTER,449 W 23RD ST,PANAMA CITY,FL,32405,"BAY COUNTY, FL",For-Profit,Very High,3,Very High,1 Percent to 4 Percent,1,No Delay,8,345,147,,,30
100243,BRANDON REGIONAL HOSPITAL,119 OAKFIELD DR,BRANDON,FL,33511,"HILLSBOROUGH COUNTY, FL",For-Profit,Low,2,Low,5 Percent or More,9,No Delay,8,250,141,94,,31
100244,CAPE CORAL HOSPITAL,636 DEL PRADO BLVD,CAPE CORAL,FL,33990,"LEE COUNTY, FL",Government,Very High,2,Very High,1 Percent to 4 Percent,2,Some Delay,35,302,206,92,5,53
100246,LAWNWOOD REGIONAL MEDICAL CENTER & HEART INSTITUTE,1700 S 23RD ST,FORT PIERCE,FL,34950,"SAINT LUCIE COUNTY, FL",For-Profit,Very High,1,Very High,1 Percent to 4 Percent,1,No Delay,4,267,131,,,28
100248,LARGO MEDICAL CENTER,201 14TH ST SW,LARGO,FL,33770,"PINELLAS COUNTY, FL",For-Profit,Very High,2,Very High,1 Percent to 4 Percent,1,No Delay,7,214,131,93,,35
100249,SEVEN RIVERS REGIONAL MEDICAL CENTER,6201 N SUNCOAST BLVD,CRYSTAL RIVER,FL,34428,"CITRUS COUNTY, FL",For-Profit,Medium,1,Medium,1 Percent to 4 Percent,3,Some Delay,25,307,151,67,6,43
100252,RAULERSON HOSPITAL,1796 HWY 441 NORTH,OKEECHOBEE,FL,34972,"OKEECHOBEE COUNTY, FL",For-Profit,Medium,2,Medium,Zero Percent,0,No Delay,5,183,97,91,11,30
100253,JUPITER MEDICAL CENTER,1210 S OLD DIXIE HWY,JUPITER,FL,33458,"PALM BEACH COUNTY, FL",Non-Profit,Medium,4,Medium,1 Percent to 4 Percent,1,No Delay,15,318,155,68,5,55
100254,CAPITAL REGIONAL MEDICAL CENTER,2626 CAPITAL MEDICAL BLVD,TALLAHASSEE,FL,32308,"LEON COUNTY, FL",For-Profit,Very High,2,Very High,Zero Percent,0,No Delay,8,270,100,,6,28
100255,TAMPA COMMUNITY HOSPITAL,6001 WEBB RD,TAMPA,FL,33615,"HILLSBOROUGH COUNTY, FL",For-Profit,Medium,3,Medium,1 Percent to 4 Percent,1,No Delay,8,233,124,,,27
100256,REGIONAL MEDICAL CENTER BAYONET POINT,14000 FIVAY RD,HUDSON,FL,34667,"PASCO COUNTY, FL",For-Profit,High,2,High,1 Percent to 4 Percent,1,No Delay,9,257,164,96,,36
100258,DELRAY MEDICAL CENTER,5352 LINTON BLVD,DELRAY BEACH,FL,33484,"PALM BEACH COUNTY, FL",For-Profit,High,1,High,1 Percent to 4 Percent,2,Some Delay,22,332,180,,5,52
100259,SOUTH BAY HOSPITAL,4016 SUN CITY CENTER BLVD,SUN CITY CENTER,FL,33573,"HILLSBOROUGH COUNTY, FL",For-Profit,Medium,3,Medium,Zero Percent,0,No Delay,7,235,156,80,6,28
100260,ST LUCIE MEDICAL CENTER,1800 SE TIFFANY AVE,PORT SAINT LUCIE,FL,34952,"SAINT LUCIE COUNTY, FL",For-Profit,High,1,High,Zero Percent,0,No Delay,5,253,107,81,7,26
100264,OAK HILL HOSPITAL,11375 CORTEZ BLVD,BROOKSVILLE,FL,34613,"HERNANDO COUNTY, FL",Non-Profit,High,2,High,1 Percent to 4 Percent,1,No Delay,9,290,178,93,,35
100265,MEASE COUNTRYSIDE HOSPITAL,3231 MCMULLEN BOOTH RD,SAFETY HARBOR,FL,34695,"PINELLAS COUNTY, FL",Non-Profit,Very High,2,Very High,1 Percent to 4 Percent,1,Some Delay,24,335,188,62,10,55
100266,GULF BREEZE HOSPITAL,1110 GULF BREEZE PKWY,GULF BREEZE,FL,32561,"SANTA ROSA COUNTY, FL",Non-Profit,Medium,5,Medium,1 Percent to 4 Percent,1,Some Delay,25,228,131,,10,59
100267,ENGLEWOOD COMMUNITY HOSPITAL,700 MEDICAL BLVD,ENGLEWOOD,FL,34223,"SARASOTA COUNTY, FL",For-Profit,Medium,4,Medium,1 Percent to 4 Percent,1,No Delay,6,159,122,100,2,23
100268,WEST BOCA MEDICAL CENTER,21644 STATE RD 7,BOCA RATON,FL,33428,"PALM BEACH COUNTY, FL",For-Profit,High,1,High,1 Percent to 4 Percent,1,No Delay,16,324,142,,9,51
100269,PALMS WEST HOSPITAL,13001 SOUTHERN BLVD,LOXAHATCHEE,FL,33470,"PALM BEACH COUNTY, FL",For-Profit,High,2,High,1 Percent to 4 Percent,1,No Delay,5,262,136,,,34
100275,WELLINGTON REGIONAL MEDICAL CENTER LLC,10101 FOREST HILL BLVD,WELLINGTON,FL,33414,"PALM BEACH COUNTY, FL",For-Profit,High,1,High,Zero Percent,0,No Delay,0,312,135,,,48
100276,BROWARD HEALTH CORAL SPRINGS,3000 CORAL HILLS DR,CORAL SPRINGS,FL,33065,"BROWARD COUNTY, FL",Government,Very High,2,Very High,Zero Percent,0,No Delay,16,354,160,42,6,46
100277,DOUGLAS GARDENS HOSPITAL,5200 NE 2ND AVE,MIAMI,FL,33137,"MIAMI-DADE COUNTY, FL",Non-Profit,,,,,,,,,,,,
100281,MEMORIAL HOSPITAL WEST,703 N FLAMINGO RD,PEMBROKE PINES,FL,33028,"BROWARD COUNTY, FL",Government,Very High,3,Very High,1 Percent to 4 Percent,1,Some Delay,27,399,166,95,9,31
100284,WESTCHESTER GENERAL HOSPITAL,2500 SW 75TH AVE,MIAMI,FL,33155,"MIAMI-DADE COUNTY, FL",For-Profit,Low,2,Low,Zero Percent,0,No Delay,17,,179,,,
100285,MEMORIAL HOSPITAL MIRAMAR,1901 SW 172ND AVE,MIRAMAR,FL,33029,"BROWARD COUNTY, FL",Government,Very High,4,Very High,1 Percent to 4 Percent,1,Some Delay,20,319,160,,10,32
100286,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,6101 PINE RIDGE ROAD,NAPLES,FL,34119,"COLLIER COUNTY, FL",For-Profit,High,2,High,Zero Percent,0,No Delay,11,244,126,79,4,36
100287,GOOD SAMARITAN MEDICAL CENTER,1309 N FLAGLER DR,WEST PALM BEACH,FL,33401,"PALM BEACH COUNTY, FL",For-Profit,High,2,High,Zero Percent,0,No Delay,9,275,133,,,46
100288,ST MARY'S MEDICAL CENTER,901 45TH ST,WEST PALM BEACH,FL,33407,"PALM BEACH COUNTY, FL",For-Profit,Very High,2,Very High,1 Percent to 4 Percent,1,Some Delay,23,299,130,,20,56
100289,CLEVELAND CLINIC HOSPITAL,3100 WESTON RD,WESTON,FL,33331,"BROWARD COUNTY, FL",For-Profit,Low,2,Low,Zero Percent,0,Some Delay,20,401,144,,,51
100290,"VILLAGES REGIONAL HOSPITAL, THE",1451 EL CAMINO REAL,THE VILLAGES,FL,32159,"SUMTER COUNTY, FL",Non-Profit,Medium,2,Medium,1 Percent to 4 Percent,2,Delayed,53,415,242,90,12,14
100291,STEWARD MELBOURNE HOSPITAL,250 NORTH WICKHAM ROAD,MELBOURNE,FL,32935,"BREVARD COUNTY, FL",Non-Profit,Low,1,Low,1 Percent to 4 Percent,1,No Delay,18,280,108,,7,49
100292,SACRED HEART HOSPITAL ON THE EMERALD COAST,7800 US HWY 98 W,MIRAMAR BEACH,FL,32550,"WALTON COUNTY, FL",Non-Profit,Medium,4,Medium,1 Percent to 4 Percent,2,Some Delay,37,292,182,84,2,73
100296,DOCTORS HOSPITAL,5000 UNIVERSITY DR,CORAL GABLES,FL,33146,"MIAMI-DADE COUNTY, FL",Non-Profit,Very High,3,Very High,Zero Percent,0,Some Delay,29,342,236,,5,45
100298,FLORIDA STATE HOSPITAL UNIT 31 MED,100 N MAIN ST,CHATTAHOOCHEE,FL,32324,"GADSDEN COUNTY, FL",Government,,,,,,,,,,,,
100299,LAKEWOOD RANCH MEDICAL CENTER,8330 LAKEWOOD RANCH BLVD,BRADENTON,FL,34202,"MANATEE COUNTY, FL",For-Profit,Medium,3,Medium,Zero Percent,0,No Delay,18,226,123,,,38
100302,ST CLOUD REGIONAL MEDICAL CENTER,2906 17TH STREET,SAINT CLOUD,FL,34769,"OSCEOLA COUNTY, FL",For-Profit,Medium,2,Medium,1 Percent to 4 Percent,2,Some Delay,21,366,154,,5,51
100307,ST VINCENT'S MEDICAL CENTER SOUTHSIDE,4201 BELFORT RD,JACKSONVILLE,FL,32216,"DUVAL COUNTY, FL",Non-Profit,Medium,3,Medium,1 Percent to 4 Percent,2,Some Delay,36,245,175,,,68
100313,SACRED HEART HOSPITAL ON THE GULF,3801 E HWY 98,PORT SAINT JOE,FL,32456,"GULF COUNTY, FL",Non-Profit,Low,4,Low,1 Percent to 4 Percent,1,Some Delay,30,199,108,,11,62
100314,WEST KENDALL BAPTIST HOSPITAL,9555 SW 162 AVE,MIAMI,FL,33196,"MIAMI-DADE COUNTY, FL",Non-Profit,Very High,4,Very High,1 Percent to 4 Percent,2,Delayed,44,459,239,83,9,45
100315,VIERA HOSPITAL,8745 N WICKHAM RD,MELBOURNE,FL,32940,"BREVARD COUNTY, FL",Non-Profit,Medium,4,Medium,1 Percent to 4 Percent,1,Some Delay,29,251,160,,7,25
100316,PALM BAY HOSPITAL,"1425 MALABAR RD, NE",PALM BAY,FL,32907,"BREVARD COUNTY, FL",For-Profit,High,4,High,1 Percent to 4 Percent,1,No Delay,13,245,120,52,7,17
100319,FLORIDA HOSPITAL WESLEY CHAPEL,2600 BRUCE B DOWNS BLVD,WESLEY CHAPEL,FL,33544,"PASCO COUNTY, FL",Non-Profit,Medium,4,Medium,1 Percent to 4 Percent,1,No Delay,8,242,158,85,7,42
100320,POINCIANA MEDICAL CENTER,325 CYPRESS PKWY,KISSIMMEE,FL,34758,"OSCEOLA COUNTY, FL",For-Profit,High,3,High,Zero Percent,0,No Delay,3,211,118,,10,27
100321,ST VINCENTS MEDICAL CENTER - CLAY COUNTY,1670 ST VINCENTS WAY,MIDDLEBURG,FL,32068,"CLAY COUNTY, FL",Non-Profit,Medium,4,Medium,1 Percent to 4 Percent,2,Some Delay,33,279,144,,4,76
100322,REGIONAL GENERAL HOSPITAL WILLISTON,125 SW 7TH ST,WILLISTON,FL,32696,"LEVY COUNTY, FL",For-Profit,Low,,Low,1 Percent to 4 Percent,1,Some Delay,20,173,110,,,57
100328,"MIAMI MEDICAL CENTER, THE",5959 NW 7TH AVE,MIAMI,FL,33126,"MIAMI-DADE COUNTY, FL",For-Profit,,,,,,,,,,,,
100329,OVIEDO MEDICAL CENTER,8300 RED BUG LAKE RD,OVIEDO,FL,32765,"SEMINOLE COUNTY, FL",For-Profit,,,,,,No Delay,6,232,115,,,36
101300,FLORIDA HOSPITAL WAUCHULA,533 CARLTON ST,WAUCHULA,FL,33873,"HARDEE COUNTY, FL",Non-Profit,Low,4,Low,Zero Percent,0,No Delay,13,226,99,,5,54
101301,SHANDS LIVE OAK REGIONAL MEDICAL CENTER,1100 SW 11TH ST,LIVE OAK,FL,32060,"SUWANNEE COUNTY, FL",For-Profit,Medium,3,Medium,1 Percent to 4 Percent,2,No Delay,12,265,130,,6,65
101303,LAKE BUTLER HOSPITAL,850 E MAIN ST,LAKE BUTLER,FL,32054,"UNION COUNTY, FL",For-Profit,,,,,,,,,,,,
101304,CALHOUN-LIBERTY HOSPITAL,20370 NE BURNS AVE,BLOUNTSTOWN,FL,32424,"CALHOUN COUNTY, FL",Non-Profit,,,,,,,,,,,,
101305,GEORGE E WEEMS MEMORIAL HOSPITAL,135 AVE G,APALACHICOLA,FL,32320,"FRANKLIN COUNTY, FL",Government,Low,,Low,1 Percent to 4 Percent,2,,,,,,,
101307,DOCTORS MEMORIAL HOSPITAL,2600 HOSPITAL DR,BONIFAY,FL,32425,"HOLMES COUNTY, FL",Government,,,,,,,,,,,,
101308,NORTHWEST FLORIDA COMMUNITY HOSPITAL,1360 BRICKYARD RD,CHIPLEY,FL,32428,"WASHINGTON COUNTY, FL",Non-Profit,,,,,,,,,,,,
101309,HENDRY REGIONAL MEDICAL CENTER,524 W SAGAMORE AVE,CLEWISTON,FL,33440,"HENDRY COUNTY, FL",Non-Profit,Low,3,Low,1 Percent to 4 Percent,1,No Delay,17,,122,,21,50
101310,SHANDS STARKE REGIONAL MEDICAL CENTER,922 E CALL ST,STARKE,FL,32091,"BRADFORD COUNTY, FL",For-Profit,,2,,,,No Delay,18,298,115,,5,80
101311,MADISON COUNTY MEMORIAL HOSPITAL,224 NW CRANE AVE,MADISON,FL,32340,"MADISON COUNTY, FL",Government,,,,,,,,,,,,
101312,FISHERMEN'S COMMUNITY HOSPITAL,3301 OVERSEAS HWY,MARATHON,FL,33050,"MONROE COUNTY, FL",Non-Profit,,3,,,,,,233,,,,
101313,MARINERS HOSPITAL,91500 OVERSEAS HIGHWAY,TAVERNIER,FL,33070,"MONROE COUNTY, FL",Non-Profit,Low,5,Low,1 Percent to 4 Percent,1,No Delay,16,232,112,,4,41
103300,"ALL CHILDREN'S HOSPITAL, INC",501 SIXTH AVENUE SOUTH,SAINT PETERSBURG,FL,33701,"PINELLAS COUNTY, FL",Non-Profit,,,,,,,,,,,,
103301,NICKLAUS CHILDREN'S HOSPITAL,3100 SW 62ND AVE,MIAMI,FL,33155,"MIAMI-DADE COUNTY, FL",Non-Profit,,,,,,,,,,,,
103303,SHRINERS HOSPITALS FOR CHILDREN-TAMPA,12502 USF PINE DR,TAMPA,FL,33612,"HILLSBOROUGH COUNTY, FL",Non-Profit,,,,,,,,,,,,
103304,NEMOURS CHILDREN'S HOSPITAL,13535 NEMOURS PKWY,ORLANDO,FL,32827,"ORANGE COUNTY, FL",Non-Profit,,,,,,,,,,,,
110001,HAMILTON MEDICAL CENTER,1200 MEMORIAL DRIVE,DALTON,GA,30720,"WHITFIELD COUNTY, GA",Non-Profit,Very High,4,Very High,1 Percent to 4 Percent,4,Delayed,40,316,186,89,9,50
110002,UPSON REGIONAL MEDICAL CENTER,801 W GORDON STREET,THOMASTON,GA,30286,"UPSON COUNTY, GA",Non-Profit,Medium,2,Medium,1 Percent to 4 Percent,2,Some Delay,32,281,159,,7,49
110003,MEMORIAL SATILLA HEALTH,1900 TEBEAU STREET,WAYCROSS,GA,31501,"WARE COUNTY, GA",Non-Profit,High,1,High,1 Percent to 4 Percent,4,Some Delay,31,307,166,71,7,58
110005,NORTHSIDE HOSPITAL FORSYTH,1200 NORTHSIDE FORSYTH DRIVE,CUMMING,GA,30041,"FORSYTH COUNTY, GA",Non-Profit,Very High,2,Very High,1 Percent to 4 Percent,1,No Delay,14,239,140,72,4,39
110006,ST MARY'S HOSPITAL,1230 BAXTER STREET,ATHENS,GA,30606,"CLARKE COUNTY, GA",Non-Profit,High,3,High,1 Percent to 4 Percent,1,Some Delay,27,306,144,38,,58
110007,PHOEBE PUTNEY MEMORIAL HOSPITAL,417 THIRD AVENUE,ALBANY,GA,31703,"DOUGHERTY COUNTY, GA",Government,Very High,2,Very High,5 Percent or More,6,Some Delay,37,403,212,47,,86
110008,NORTHSIDE HOSPITAL CHEROKEE,450 NORTHSIDE CHEROKEE BOULEVARD,CANTON,GA,30115,"CHEROKEE COUNTY, GA",Non-Profit,High,2,High,1 Percent to 4 Percent,1,Some Delay,23,274,162,55,2,47
110010,EMORY UNIVERSITY HOSPITAL,"1364 CLIFTON ROAD, NE",ATLANTA,GA,30322,"DEKALB COUNTY, GA",Non-Profit,High,4,High,5 Percent or More,5,Some Delay,29,518,319,,7,128
110011,TANNER MEDICAL CENTER - CARROLLTON,705 DIXIE STREET,CARROLLTON,GA,30117,"CARROLL COUNTY, GA",Government,High,2,High,1 Percent to 4 Percent,2,Some Delay,24,249,161,,6,16
110015,TANNER MEDICAL CENTER VILLA RICA,601 DALLAS HIGHWAY,VILLA RICA,GA,30180,"CARROLL COUNTY, GA",Government,Medium,3,Medium,1 Percent to 4 Percent,2,Some Delay,21,234,121,77,8,21
110016,WELLSTAR WEST GEORGIA MEDICAL CENTER,1514 VERNON ROAD,LAGRANGE,GA,30240,"TROUP COUNTY, GA",Government,Very High,4,Very High,1 Percent to 4 Percent,1,Some Delay,21,260,109,79,6,66
110018,PIEDMONT NEWTON HOSPITAL,5126 HOSPITAL DRIVE NE,COVINGTON,GA,30014,"NEWTON COUNTY, GA",Non-Profit,High,2,High,5 Percent or More,6,Severe Delay,93,356,223,63,6,83
110023,GORDON HOSPITAL,1035 RED BUD ROAD,CALHOUN,GA,30701,"GORDON COUNTY, GA",Non-Profit,Medium,5,Medium,1 Percent to 4 Percent,1,No Delay,17,264,143,52,6,55
110024,CANDLER HOSPITAL,5353 REYNOLDS STREET,SAVANNAH,GA,31412,"CHATHAM COUNTY, GA",Non-Profit,Very High,2,Very High,5 Percent or More,5,Delayed,46,478,178,,13,56
110025,SOUTHEAST GEORGIA HEALTH SYSTEM- BRUNSWICK CAMPUS,2415 PARKWOOD DRIVE,BRUNSWICK,GA,31520,"GLYNN COUNTY, GA",Government,High,2,High,1 Percent to 4 Percent,4,Some Delay,38,298,152,80,,60
110026,ELBERT MEMORIAL HOSPITAL,4 MEDICAL DRIVE,ELBERTON,GA,30635,"ELBERT COUNTY, GA",Government,Low,3,Low,1 Percent to 4 Percent,2,Some Delay,20,240,110,,14,57
110027,"ST MARY'S SACRED HEART HOSPITAL, INC",367 CLEAR CREEK PARKWAY,LAVONIA,GA,30553,"FRANKLIN COUNTY, GA",Non-Profit,Medium,3,Medium,1 Percent to 4 Percent,3,Some Delay,27,270,123,,7,66
110028,UNIVERSITY HOSPITAL,1350 WALTON WAY,AUGUSTA,GA,30901,"RICHMOND COUNTY, GA",Non-Profit,Very High,4,Very High,1 Percent to 4 Percent,2,Some Delay,27,296,190,65,,58
110029,"NORTHEAST GEORGIA MEDICAL CENTER, INC",743 SPRING STREET,GAINESVILLE,GA,30501,"HALL COUNTY, GA",Government,Very High,3,Very High,Zero Percent,0,Some Delay,20,277,156,90,6,53
110030,CARTERSVILLE MEDICAL CENTER,960 JOE FRANK HARRIS PARKWAY,CARTERSVILLE,GA,30120,"BARTOW COUNTY, GA",Non-Profit,High,2,High,Zero Percent,0,No Delay,7,264,155,96,8,37
110031,WELLSTAR SPALDING REGIONAL HOSPITAL,601 SOUTH 8TH STREET,GRIFFIN,GA,30223,"SPALDING COUNTY, GA",For-Profit,High,2,High,1 Percent to 4 Percent,1,No Delay,17,308,161,85,12,84
110032,STEPHENS COUNTY HOSPITAL,163 HOSPITAL DRIVE,TOCCOA,GA,30577,"STEPHENS COUNTY, GA",Government,Low,4,Low,1 Percent to 4 Percent,2,Delayed,42,260,145,,8,82
110034,AU MEDICAL CENTER,1120 15TH STREET,AUGUSTA,GA,30912,"RICHMOND COUNTY, GA",Non-Profit,Very High,1,Very High,1 Percent to 4 Percent,4,Delayed,53,405,178,,,56
110035,WELLSTAR KENNESTONE HOSPITAL,677 CHURCH STREET,MARIETTA,GA,30060,"COBB COUNTY, GA",Government,Very High,3,Very High,1 Percent to 4 Percent,1,Some Delay,30,362,218,44,6,44
110036,"MEMORIAL HEALTH UNIV MED CEN, INC",4700 WATERS AVENUE,SAVANNAH,GA,31403,"CHATHAM COUNTY, GA",Non-Profit,Very High,1,Very High,1 Percent to 4 Percent,3,Some Delay,29,489,140,80,,50
110038,JOHN D ARCHBOLD MEMORIAL HOSPITAL,915 GORDON AVENUE & MIMOSA DRIVE,THOMASVILLE,GA,31792,"THOMAS COUNTY, GA",Non-Profit,Medium,4,Medium,5 Percent or More,5,Some Delay,36,339,191,,,73
110039,TRINITY HOSPITAL OF AUGUSTA,2260 WRIGHTSBORO RD,AUGUSTA,GA,30904,"RICHMOND COUNTY, GA",For-Profit,Medium,3,Medium,5 Percent or More,5,Some Delay,29,294,138,,,50
110040,NORTHRIDGE MEDICAL CENTER,70 MEDICAL CENTER DRIVE,COMMERCE,GA,30529,"JACKSON COUNTY, GA",Government,Low,3,Low,1 Percent to 4 Percent,3,Some Delay,31,250,132,,10,56
110041,HABERSHAM COUNTY MEDICAL CTR,541 HISTORIC HIGHWAY 441-NORTH,DEMOREST,GA,30535,"HABERSHAM COUNTY, GA",Government,Medium,2,Medium,1 Percent to 4 Percent,1,Some Delay,24,267,127,67,0,60
110042,WELLSTAR PAULDING HOSPITAL,2518 JIMMY LEE SMITH PARKWAY,HIRAM,GA,30141,"PAULDING COUNTY, GA",Non-Profit,Very High,4,Very High,1 Percent to 4 Percent,1,Some Delay,24,369,139,55,6,40
110043,ST JOSEPH'S HOSPITAL - SAVANNAH,11705 MERCY BOULEVARD,SAVANNAH,GA,31419,"CHATHAM COUNTY, GA",Non-Profit,Medium,2,Medium,5 Percent or More,5,Delayed,49,514,214,,,74
110044,PHOEBE SUMTER MEDICAL CENTER,126 HIGHWAY 280 W,AMERICUS,GA,31719,"SUMTER COUNTY, GA",Government,Medium,2,Medium,1 Percent to 4 Percent,3,Some Delay,36,360,164,,14,82
110045,NORTHEAST GEORGIA MEDICAL CENTER BARROW,316 NORTH BROAD STREET,WINDER,GA,30680,"BARROW COUNTY, GA",For-Profit,Medium,3,Medium,1 Percent to 4 Percent,2,Some Delay,29,298,132,,7,66
110046,CLEARVIEW  REGIONAL MEDICAL CENTER,2151 WEST SPRING STREET,MONROE,GA,30655,"WALTON COUNTY, GA",For-Profit,Medium,2,Medium,1 Percent to 4 Percent,3,Some Delay,23,278,139,,6,61
110050,MURRAY MEDICAL CENTER,"707 OLD DALTON ELLIJAY ROAD, PO BOX 1406",CHATSWORTH,GA,30705,"MURRAY COUNTY, GA",Non-Profit,Low,3,Low,1 Percent to 4 Percent,2,Some Delay,23,264,105,,8,58
110051,UNION GENERAL HOSPITAL,35 HOSPITAL ROAD,BLAIRSVILLE,GA,30512,"UNION COUNTY, GA",Government,Medium,5,Medium,1 Percent to 4 Percent,1,Some Delay,30,290,154,88,5,48
110054,FLOYD MEDICAL CENTER,304 TURNER MCCALL BLVD P O BOX 233,ROME,GA,30162,"FLOYD COUNTY, GA",Government,Very High,4,Very High,1 Percent to 4 Percent,2,Some Delay,30,249,148,,3,63
110064,MIDTOWN MEDICAL CENTER,710 CENTER ST BOX 951,COLUMBUS,GA,31901,"MUSCOGEE COUNTY, GA",Non-Profit,Very High,2,Very High,1 Percent to 4 Percent,3,Delayed,40,522,152,,,53
110069,HOUSTON MEDICAL CENTER,1601 WATSON BOULEVARD,WARNER ROBINS,GA,31093,"HOUSTON COUNTY, GA",Non-Profit,Very High,4,Very High,1 Percent to 4 Percent,2,Some Delay,28,326,217,,2,60
110071,APPLING HOSPITAL,163 E TOLLISON STREET,BAXLEY,GA,31513,"APPLING COUNTY, GA",Government,Low,3,Low,Zero Percent,0,Some Delay,26,225,114,,,60
110073,DORMINY MEDICAL CENTER,"200 PERRY HOUSE ROAD, BOX 1447",FITZGERALD,GA,31750,"BEN HILL COUNTY, GA",Government,Low,3,Low,1 Percent to 4 Percent,3,No Delay,18,190,96,,21,58
110074,PIEDMONT ATHENS REGIONAL MEDICAL CENTER,1199 PRINCE AVENUE,ATHENS,GA,30606,"CLARKE COUNTY, GA",Non-Profit,Very High,4,Very High,1 Percent to 4 Percent,2,Some Delay,21,284,174,60,,55
110075,EAST GEORGIA REGIONAL MEDICAL CENTER,1499 FAIR ROAD,STATESBORO,GA,30458,"BULLOCH COUNTY, GA",For-Profit,High,2,High,5 Percent or More,6,Some Delay,25,285,143,,,53
110076,DEKALB MEDICAL CENTER,2701 N DECATUR ROAD,DECATUR,GA,30033,"DEKALB COUNTY, GA",Non-Profit,Very High,1,Very High,1 Percent to 4 Percent,4,Severe Delay,77,400,237,50,6,91
110078,EMORY UNIVERSITY HOSPITAL MIDTOWN,"550 PEACHTREE STREET,  NE",ATLANTA,GA,30308,"FULTON COUNTY, GA",Non-Profit,Very High,2,Very High,1 Percent to 4 Percent,3,No Delay,18,431,291,,,66
110079,GRADY MEMORIAL HOSPITAL,"80 JESSE HILL, JR DRIVE SE",ATLANTA,GA,30303,"FULTON COUNTY, GA",Non-Profit,Very High,1,Very High,5 Percent or More,7,Severe Delay,70,716,403,,,72
110082,"SAINT JOSEPH'S HOSPITAL OF ATLANTA, INC",5665 PEACHTREE DUNWOODY ROAD,ATLANTA,GA,30342,"FULTON COUNTY, GA",Non-Profit,Medium,5,Medium,1 Percent to 4 Percent,1,Some Delay,33,271,189,80,,51
110083,PIEDMONT HOSPITAL,1968 PEACHTREE RD NW,ATLANTA,GA,30309,"FULTON COUNTY, GA",Non-Profit,High,2,High,Zero Percent,0,Some Delay,22,368,192,,,70
110086,WASHINGTON COUNTY REGIONAL MEDICAL CENTER,610 SPARTA ROAD,SANDERSVILLE,GA,31082,"WASHINGTON COUNTY, GA",Government,Low,3,Low,1 Percent to 4 Percent,3,No Delay,18,240,120,,11,43
110087,GWINNETT MEDICAL CENTER,1000 MEDICAL CENTER BOULEVARD,LAWRENCEVILLE,GA,30045,"GWINNETT COUNTY, GA",Government,Very High,4,Very High,1 Percent to 4 Percent,3,Delayed,44,370,181,69,,53
110089,COFFEE REGIONAL MEDICAL CENTER,1101 OCILLA ROAD,DOUGLAS,GA,31533,"COFFEE COUNTY, GA",Government,Medium,3,Medium,1 Percent to 4 Percent,2,Some Delay,26,216,108,71,4,42
110091,PIEDMONT ROCKDALE HOSPITAL,"1412 MILSTEAD AVENUE, NE",CONYERS,GA,30012,"ROCKDALE COUNTY, GA",For-Profit,High,2,High,5 Percent or More,5,Some Delay,38,367,200,70,6,62
110092,DODGE COUNTY HOSPITAL,901 GRIFFIN AVE,EASTMAN,GA,31023,"DODGE COUNTY, GA",Government,Low,4,Low,1 Percent to 4 Percent,1,No Delay,17,245,102,,4,44
110095,TIFT REGIONAL MEDICAL CENTER,901 E 18TH STREET,TIFTON,GA,31793,"TIFT COUNTY, GA",Government,High,2,High,1 Percent to 4 Percent,3,Delayed,55,305,195,40,10,44
110100,JEFFERSON HOSPITAL,1067 PEACHTREE ST,LOUISVILLE,GA,30434,"JEFFERSON COUNTY, GA",Government,Low,3,Low,1 Percent to 4 Percent,2,Some Delay,25,196,98,,14,51
110101,COOK  MEDICAL CENTER  A CAMPUS OF TIFT REG MED CTR,706 N PARRISH AVE,ADEL,GA,31620,"COOK COUNTY, GA",For-Profit,Low,3,Low,1 Percent to 4 Percent,3,Some Delay,26,189,101,,12,50
110104,CRISP REGIONAL HOSPITAL,902 7TH STREET NORTH,CORDELE,GA,31015,"CRISP COUNTY, GA",Government,Medium,2,Medium,1 Percent to 4 Percent,1,Some Delay,24,263,164,,4,54
110105,COLQUITT REGIONAL MEDICAL CENTER,3131 THOMASVILLE HWY BOX 40,MOULTRIE,GA,31768,"COLQUITT COUNTY, GA",Government,Medium,2,Medium,1 Percent to 4 Percent,1,Some Delay,20,309,162,,10,47
110107,"MEDICAL CENTER, NAVICENT HEALTH (THE)",777 HEMLOCK STREET,MACON,GA,31201,"BIBB COUNTY, GA",Government,Very High,3,Very High,1 Percent to 4 Percent,4,Some Delay,33,530,261,86,,51
